Country,Year,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,cement_co2,population,Country Code,tree_cover_extent_2000__ha,area__ha,tree_cover_loss__ha,gross_emissions_co2e_all_gases__Mg,pct_tree_cover_2000,pct_loss_vs_extent,co2_per_capita_calc,co2_growth_abs,co2_growth_prct,co2_change_pct,deforestation_pct,baseline_temp,temp_anomaly
China,2015,34.2,-13.1,9.361917808219173,1.0060273972602733,28.4,67.0,9.239108592085232,9863.457,7.065,7266.92,1328.805,380.052,718.559,1.396134164E9,CHN,1.628735941E8,9.350300495E8,490493.1725,2.38675076E8,17.419075909602626,0.3011495971525319,7.0648346371960855,-126.79999999999927,-1.269236617236169,-1.269236617236169,0.3011495971525319,8.68596047608354,0.6759573321356331
China,2016,33.4,-18.5,9.526775956284153,0.9786885245901636,28.5,73.4,9.373131982392222,9762.714,6.953,7071.355,1357.838,421.726,740.776,1.404052626E9,CHN,1.628735941E8,9.350300495E8,718775.1242,3.491976612E8,17.419075909602626,0.44130856703431703,6.9532393723823285,-100.7430000000004,-1.0213761767299268,-1.0213761767299268,0.44130856703431703,8.68596047608354,0.8408154802006127
China,2017,34.1,-12.8,8.33561643835616,1.5221917808219179,31.8,61.2,8.593303668188746,10006.343,7.085,7163.255,1430.587,486.359,753.439,1.412354742E9,CHN,1.628735941E8,9.350300495E8,644430.7992,3.098894473E8,17.419075909602626,0.3956631538469869,7.084865227152684,243.62900000000081,2.4955048360527643,2.4955048360527643,0.3956631538469869,8.68596047608354,-0.3503440377273801
China,2018,30.5,-18.8,8.113150684931506,1.5958904109589047,34.0,65.5,8.525482633181126,10332.992,7.282,7316.367,1500.474,575.369,765.836,1.419008963E9,CHN,1.628735941E8,9.350300495E8,569767.2595,2.789783055E8,17.419075909602626,0.34982175143146793,7.281837021067498,326.64899999999943,3.2644193787880305,3.2644193787880305,0.34982175143146793,8.68596047608354,-0.572809791152034
China,2019,32.1,-14.3,8.403561643835618,1.5405479452054802,35.6,69.1,8.449210966514459,10713.984,7.526,7523.024,1559.728,630.171,819.965,1.423520354E9,CHN,1.628735941E8,9.350300495E8,497026.8791,2.324819093E8,17.419075909602626,0.30516111702848464,7.526400286370616,380.9920000000002,3.68714114943669,3.68714114943669,0.30516111702848464,8.68596047608354,-0.2823988322479227
China,2020,29.3,-14.2,8.370765027322404,1.6387978142076514,31.4,61.2,8.54419943078324,10905.693,7.647,7679.484,1523.052,676.473,849.976,1.426106083E9,CHN,1.628735941E8,9.350300495E8,422361.0693,2.031555863E8,17.419075909602626,0.2593183208327076,7.647182162675061,191.70899999999892,1.7893343876563383,1.7893343876563383,0.2593183208327076,8.68596047608354,-0.3151954487611359
China,2021,33.0,-17.1,8.8572602739726,1.1789041095890402,31.9,62.3,8.728430000000001,11447.913,8.026,8141.342,1521.11,765.333,843.777,1.426437276E9,CHN,1.628735941E8,9.350300495E8,536772.3665,2.775904205E8,17.419075909602626,0.32956377580176455,8.025528491587176,542.2200000000012,4.9718986221233274,4.9718986221233274,0.32956377580176455,8.68596047608354,0.17129979788905914
China,2022,34.4,-15.5,9.26684931506849,1.1975342465753427,31.3,57.6,8.69831401065449,11350.538,7.964,8168.899,1489.342,760.059,756.02,1.425179562E9,CHN,1.628735941E8,9.350300495E8,612008.5561,3.264794351E8,17.419075909602626,0.3757567698323421,7.964286257425294,-97.375,-0.8505917192068058,-0.8505917192068058,0.3757567698323421,8.68596047608354,0.5808888389849489
China,2023,32.4,-18.1,9.109315068493151,1.0843835616438358,35.3,63.7,8.633105738203957,11902.503,8.367,8550.844,1642.827,814.783,718.017,1.422584937E9,CHN,1.628735941E8,9.350300495E8,602762.2236,3.161098595E8,17.419075909602626,0.37007977071465636,8.366813601373034,551.9650000000001,4.862897247689935,4.862897247689935,0.37007977071465636,8.68596047608354,0.42335459240961093
France,2001,33.1,-9.4,10.45287671232877,2.1424657534246583,39.2,86.0,7.9151699543379,410.445,6.852,56.01,248.684,88.274,8.655,5.990513E7,FRA,1.678301986E7,5.495153304E7,34420.96339,1.305098035E7,30.54149526234946,0.20509397996982406,6.851583495436868,null,null,null,0.20509397996982406,10.860009581555502,-0.4071328692267322
France,2002,33.6,-4.2,11.201369863013696,1.9841095890410967,35.3,79.9,7.7744625951293775,405.947,6.729,58.579,242.252,87.873,8.643,6.0327247E7,FRA,1.678301986E7,5.495153304E7,33888.39717,1.305817861E7,30.54149526234946,0.20192073567623126,6.729082134313207,-4.4979999999999905,-1.0958837359451357,-1.0958837359451357,0.20192073567623126,10.860009581555502,0.3413602814581935
France,2003,37.5,-8.9,11.686027397260277,1.9073972602739737,44.3,105.8,8.712771735159812,411.965,6.782,59.184,244.12,91.564,8.556,6.0741121E7,FRA,1.678301986E7,5.495153304E7,26393.38944,1.003527673E7,30.54149526234946,0.15726245729414276,6.782308150025746,6.017999999999972,1.4824595328946755,1.4824595328946755,0.15726245729414276,10.860009581555502,0.8260178157047751
France,2004,32.8,-8.4,10.482513661202178,2.1532786885245905,39.5,94.3,8.05766666666667,413.379,6.757,58.254,244.202,93.194,9.065,6.1175243E7,FRA,1.678301986E7,5.495153304E7,76134.34456,3.093376826E7,30.54149526234946,0.45363912570618864,6.757292324936086,1.414000000000044,0.3432330416418994,0.3432330416418994,0.45363912570618864,10.860009581555502,-0.3774959203533239
France,2005,33.6,-13.1,10.477260273972593,1.912328767123289,37.2,78.8,8.429538866057838,415.795,6.747,62.071,241.28,94.908,9.108,6.162503E7,FRA,1.678301986E7,5.495153304E7,46390.59105,1.943609306E7,30.54149526234946,0.2764138482643731,6.747177242753472,2.415999999999997,0.5844515565619046,0.5844515565619046,0.2764138482643731,10.860009581555502,-0.3827493075829089
France,2006,33.8,-4.9,11.238630136986307,2.191780821917808,41.6,95.4,8.301758736681894,406.157,6.546,59.521,236.189,92.313,9.307,6.2049831E7,FRA,1.678301986E7,5.495153304E7,55049.52962,2.4056766E7,30.54149526234946,0.3280072959408391,6.545658440230079,-9.638000000000034,-2.31796919154873,-2.31796919154873,0.3280072959408391,10.860009581555502,0.3786205554308051
France,2007,30.8,-10.8,10.657260273972602,2.146301369863014,37.0,96.5,7.9996478614916295,396.01,6.343,61.413,226.863,89.18,9.478,6.2432438E7,FRA,1.678301986E7,5.495153304E7,49246.22293,2.237966458E7,30.54149526234946,0.29342885452558837,6.343016750363009,-10.146999999999991,-2.498294994300232,-2.498294994300232,0.29342885452558837,10.860009581555502,-0.20274930758290033
France,2008,30.6,-3.8,10.181693989071038,2.568032786885246,39.6,88.9,7.799626639344265,389.094,6.198,56.225,222.805,91.986,8.88,6.2780187E7,FRA,1.678301986E7,5.495153304E7,86955.39993,4.134755882E7,30.54149526234946,0.5181153371405235,6.197719672290877,-6.915999999999997,-1.746420544935734,-1.746420544935734,0.5181153371405235,10.860009581555502,-0.6783155924844646
France,2009,33.3,-6.9,10.816164383561649,1.9800000000000002,46.0,101.2,8.281224535768644,370.876,5.877,45.205,218.919,90.679,7.679,6.3106461E7,FRA,1.678301986E7,5.495153304E7,67053.59918,2.945449323E7,30.54149526234946,0.3995323829641229,5.876989362467973,-18.218000000000018,-4.68215906696069,-4.68215906696069,0.3995323829641229,10.860009581555502,-0.043845197993853446
France,2010,32.9,-12.1,9.567945205479456,2.363561643835618,45.8,97.6,7.6629322678843295,376.457,5.936,49.122,215.221,96.099,7.888,6.3417366E7,FRA,1.678301986E7,5.495153304E7,143265.1595,6.299784922E7,30.54149526234946,0.853631591305285,5.936181581556068,5.581000000000017,1.5048156257077894,1.5048156257077894,0.853631591305285,10.860009581555502,-1.2920643760760466
France,2011,34.6,-4.7,11.799726027397265,1.7295890410958905,44.3,117.7,8.537952199391176,354.375,5.56,42.131,208.439,87.628,8.065,6.3733777E7,FRA,1.678301986E7,5.495153304E7,64074.31686,3.046373223E7,30.54149526234946,0.3817806175199271,5.5602384901808035,-22.081999999999994,-5.8657429666602035,-5.8657429666602035,0.3817806175199271,10.860009581555502,0.9397164458417624
France,2012,37.6,-16.1,10.700546448087428,2.049453551912568,37.8,86.4,8.082020377959932,356.439,5.564,46.799,204.283,90.402,7.502,6.4058465E7,FRA,1.678301986E7,5.495153304E7,67302.66866,3.235342973E7,30.54149526234946,0.4010164393620636,5.564276321638366,2.0640000000000214,0.5824338624338621,0.5824338624338621,0.4010164393620636,10.860009581555502,-0.1594631334680745
France,2013,32.4,-6.0,10.164383561643836,2.449589041095892,33.9,86.4,7.5478138356164335,358.703,5.571,49.56,203.476,91.016,7.3,6.4387736E7,FRA,1.678301986E7,5.495153304E7,30351.84196,1.473350551E7,30.54149526234946,0.18084851363573373,5.570983269236241,2.263999999999953,0.6351717965766834,0.6351717965766834,0.18084851363573373,10.860009581555502,-0.695626019911666
France,2014,33.5,-5.7,11.60602739726027,2.0942465753424657,38.7,93.6,8.268982960426186,326.842,5.052,39.554,196.836,76.291,6.975,6.4692495E7,FRA,1.678301986E7,5.495153304E7,44359.11318,2.207822122E7,30.54149526234946,0.26430948393098075,5.0522398309108345,-31.86099999999999,-8.882278653928177,-8.882278653928177,0.26430948393098075,10.860009581555502,0.7460178157047679
France,2015,36.7,-3.6,11.73561643835617,1.5115068493150692,40.5,86.8,8.328679231354648,331.49,5.106,38.043,198.718,81.258,6.606,6.4916336E7,FRA,1.678301986E7,5.495153304E7,37292.58559,1.855206606E7,30.54149526234946,0.222204263005621,5.106418821912562,4.648000000000025,1.422093855746831,1.422093855746831,0.222204263005621,10.860009581555502,0.8756068568006672
France,2016,34.3,-2.5,11.054098360655743,2.253825136612021,39.0,102.2,7.9435997571341845,334.2,5.135,35.924,196.022,88.941,6.639,6.5086852E7,FRA,1.678301986E7,5.495153304E7,60768.52021,2.995410069E7,30.54149526234946,0.36208334803221764,5.134677584345299,2.7099999999999795,0.8175208905246034,0.8175208905246034,0.36208334803221764,10.860009581555502,0.19408877910024103
France,2017,33.0,-8.4,10.952328767123287,2.2408219178082205,52.1,110.9,7.428691126331806,337.101,5.164,39.939,194.975,89.163,6.483,6.5284775E7,FRA,1.678301986E7,5.495153304E7,69249.04325,3.425855885E7,30.54149526234946,0.41261372403571717,5.163546937245322,2.9010000000000105,0.8680430879712819,0.8680430879712819,0.41261372403571717,10.860009581555502,0.09231918556778496
France,2018,33.9,-10.1,11.81945205479452,2.2580821917808223,40.5,101.2,7.7339075266362185,321.94,4.914,35.138,188.516,84.658,6.701,6.5519539E7,FRA,1.678301986E7,5.495153304E7,69201.66343,3.585826338E7,30.54149526234946,0.4123314159624667,4.913648736142664,-15.161000000000001,-4.497465151393798,-4.497465151393798,0.4123314159624667,10.860009581555502,0.959442473239017
France,2019,37.7,-3.6,11.636438356164382,2.1586301369863015,44.9,97.9,7.9716045814307535,315.015,4.793,29.451,186.42,85.921,6.807,6.572946E7,FRA,1.678301986E7,5.495153304E7,81304.44768,4.36559384E7,30.54149526234946,0.4844446849150067,4.792599847922073,-6.925000000000011,-2.1510219295520994,-2.1510219295520994,0.4844446849150067,10.860009581555502,0.7764287746088794
France,2020,36.2,-2.5,12.05983606557377,2.258469945355191,42.4,104.4,7.87456265179113,280.49,4.256,23.937,164.503,80.005,6.197,6.5905273E7,FRA,1.678301986E7,5.495153304E7,77745.73714,4.394671682E7,30.54149526234946,0.4632404524843361,4.255956879201456,-34.52499999999998,-10.95979556529053,-10.95979556529053,0.4632404524843361,10.860009581555502,1.199826484018267
France,2021,31.8,-5.4,10.486849315068493,2.4627397260273973,34.1,78.1,7.5670278538812825,305.607,4.625,30.505,178.538,84.289,6.495,6.6083547E7,FRA,1.678301986E7,5.495153304E7,112885.769,6.651486058E7,30.54149526234946,0.6726189323594115,4.624555034856105,25.11700000000002,8.95468644158437,8.95468644158437,0.6726189323594115,10.860009581555502,-0.37316026648700884
France,2022,36.5,-7.7,12.313972602739724,2.0802739726027406,41.0,86.8,8.063929984779294,293.502,4.428,25.994,179.441,76.353,6.397,6.6277412E7,FRA,1.678301986E7,5.495153304E7,58785.76759,3.229203415E7,30.54149526234946,0.350269308386554,4.428386551967358,-12.105000000000018,-3.960969480411125,-3.960969480411125,0.350269308386554,10.860009581555502,1.4539630211842223
France,2023,34.8,-5.4,12.095616438356169,2.726027397260275,38.9,86.8,7.554641103500769,272.476,4.101,19.636,174.553,66.651,6.397,6.6438828E7,FRA,1.678301986E7,5.495153304E7,86279.34438,5.07204126E7,30.54149526234946,0.5140871255573906,4.101156028820978,-21.02600000000001,-7.163835340133973,-7.163835340133973,0.5140871255573906,10.860009581555502,1.2356068568006666
India,2001,44.4,10.9,27.234794520547936,2.9698630136986295,33.0,78.1,9.548344322678838,1000.527,0.928,582.081,316.721,53.128,46.74,1.077898572E9,IND,3.262076032E7,2.978357398E8,56791.85425,3.199663712E7,10.952601035021923,0.17409727330966146,0.9282199884016545,null,null,null,0.17409727330966146,27.36601437233325,-0.13121985178531403
India,2002,45.1,11.3,27.88082191780822,2.6315068493150684,27.8,66.2,9.800368767123292,1032.14,0.94,598.597,325.22,57.609,49.111,1.097600381E9,IND,3.262076032E7,2.978357398E8,47839.02298,2.618622974E7,10.952601035021923,0.14665207834125676,0.9403604607531565,31.613000000000056,3.1596348724222345,3.1596348724222345,0.14665207834125676,27.36601437233325,0.5148075454749694
India,2003,45.6,10.6,27.364109589041085,3.2608219178082174,25.3,58.0,9.4776762480974,1067.737,0.956,625.89,330.615,58.565,50.88,1.116802997E9,IND,3.262076032E7,2.978357398E8,43831.0218,2.422896424E7,10.952601035021923,0.13436542057889103,0.9560656649992856,35.59699999999998,3.4488538376576727,3.4488538376576727,0.13436542057889103,27.36601437233325,-0.0019047832921650354
India,2004,43.5,11.1,27.323770491803256,2.417486338797814,26.7,57.6,9.92213887370978,1133.828,0.998,669.968,348.234,58.316,55.545,1.13599151E9,IND,3.262076032E7,2.978357398E8,66411.42946,3.601996951E7,10.952601035021923,0.20358639347618981,0.998095487527015,66.0909999999999,6.189820152340886,6.189820152340886,0.20358639347618981,27.36601437233325,-0.042243880529994726
India,2005,45.1,10.3,27.026575342465755,3.4421917808219162,27.6,61.2,9.604710471841699,1194.592,1.035,721.469,352.376,59.357,59.687,1.154676319E9,IND,3.262076032E7,2.978357398E8,56418.57623,3.11068803E7,10.952601035021923,0.17295297741852267,1.0345687188203259,60.764000000000124,5.359190282829496,5.359190282829496,0.17295297741852267,27.36601437233325,-0.33943902986749563
India,2006,43.7,11.7,27.18849315068493,2.8791780821917796,26.6,57.6,9.776587275494672,1292.485,1.102,773.564,369.694,82.58,64.905,1.17287889E9,IND,3.262076032E7,2.978357398E8,61011.71234,3.299986645E7,10.952601035021923,0.187033385308905,1.1019765220601763,97.8929999999998,8.194680694329094,8.194680694329094,0.187033385308905,27.36601437233325,-0.17752122164831974
India,2007,42.9,12.5,27.445205479452046,3.148767123287671,28.9,71.3,9.808914916286142,1392.506,1.17,842.477,391.897,87.956,68.333,1.190676028E9,IND,3.262076032E7,2.978357398E8,67730.81496,3.655849038E7,10.952601035021923,0.20763101256862426,1.1695087221492293,100.02100000000019,7.738658475727012,7.738658475727012,0.20763101256862426,27.36601437233325,0.0791911071187954
India,2008,44.5,12.1,27.501366120218606,2.5226775956284158,26.2,50.4,9.64094129477839,1489.437,1.233,910.795,413.233,90.277,73.245,1.207930962E9,IND,3.262076032E7,2.978357398E8,78640.77739,4.21309499E7,10.952601035021923,0.24107585665863476,1.2330481185231843,96.93099999999981,6.9609035795895835,6.9609035795895835,0.24107585665863476,27.36601437233325,0.13535174788535542
India,2009,45.2,12.9,28.282465753424642,3.456164383561644,29.9,56.9,9.805289649923894,1612.216,1.316,983.947,432.66,112.463,81.268,1.22552476E9,IND,3.262076032E7,2.978357398E8,74155.04325,3.985946964E7,10.952601035021923,0.2273246929947708,1.3155311525488884,122.779,8.243316098633247,8.243316098633247,0.2273246929947708,27.36601437233325,0.9164513810913917
India,2010,46.9,10.4,28.148219178082186,4.129315068493148,25.3,60.5,9.302655494672763,1677.337,1.349,1015.983,439.5,134.121,86.029,1.243481564E9,IND,3.262076032E7,2.978357398E8,47441.78702,2.602757742E7,10.952601035021923,0.1454343386071021,1.348903794443389,65.1210000000001,4.0392230321495415,4.0392230321495415,0.1454343386071021,27.36601437233325,0.7822048057489361
India,2011,43.1,9.9,27.21726027397262,2.257534246575344,24.5,57.2,9.609175753424656,1764.712,1.399,1074.385,460.104,136.26,91.314,1.261224952E9,IND,3.262076032E7,2.978357398E8,83414.64798,4.43993085E7,10.952601035021923,0.25571031196614363,1.399204794673298,87.375,5.209149979998062,5.209149979998062,0.25571031196614363,27.36601437233325,-0.14875409836063014
India,2012,45.1,9.8,27.437158469945356,3.5245901639344233,25.1,61.2,9.349404940801463,1925.7,1.506,1206.452,489.814,125.605,100.237,1.278674506E9,IND,3.262076032E7,2.978357398E8,88012.04683,4.753897399E7,10.952601035021923,0.2698037874244128,1.5060126646491534,160.98800000000006,9.122621708244738,9.122621708244738,0.2698037874244128,27.36601437233325,0.07114409761210538
India,2013,46.4,12.3,26.887397260273985,5.318082191780822,27.1,60.8,8.899694254185686,1995.098,1.54,1276.383,496.94,110.689,107.82,1.295829506E9,IND,3.262076032E7,2.978357398E8,75407.13938,4.122962857E7,10.952601035021923,0.23116303433849575,1.5396300136416248,69.39799999999991,3.603780443475091,3.603780443475091,0.23116303433849575,27.36601437233325,-0.4786171120592648
India,2014,45.1,11.2,27.69506849315067,2.4575342465753445,29.8,73.4,9.775314467275493,2148.344,1.637,1407.057,512.465,109.467,115.825,1.312277184E9,IND,3.262076032E7,2.978357398E8,132071.8566,7.145535856E7,10.952601035021923,0.4048705649543855,1.637111447332761,153.2460000000001,7.68112644090666,7.68112644090666,0.4048705649543855,27.36601437233325,0.32905412081742114
India,2015,45.8,10.8,27.531232876712338,3.236712328767124,27.8,61.9,9.850169041095898,2234.219,1.682,1449.587,556.117,106.871,117.508,1.328024492E9,IND,3.262076032E7,2.978357398E8,109677.6358,6.098114767E7,10.952601035021923,0.3362203539221492,1.6823627978692428,85.875,3.997264870058048,3.997264870058048,0.3362203539221492,27.36601437233325,0.16521850437908725
India,2016,44.0,10.7,27.56721311475409,4.110382513661201,26.3,63.4,9.309318784153005,2354.658,1.752,1499.401,614.597,113.622,123.281,1.343944293E9,IND,3.262076032E7,2.978357398E8,164151.4374,9.248512797E7,10.952601035021923,0.5032115615630138,1.752050298709814,120.43899999999985,5.390653288688352,5.390653288688352,0.5032115615630138,27.36601437233325,0.20119874242083924
India,2017,45.0,12.1,27.76986301369864,2.4764383561643846,28.7,55.1,9.727908987823438,2426.607,1.785,1551.256,632.558,118.922,121.047,1.359657392E9,IND,3.262076032E7,2.978357398E8,179259.8926,1.021430199E8,10.952601035021923,0.5495270215700478,1.7847194552670074,71.94900000000007,3.055602979286176,3.055602979286176,0.5495270215700478,27.36601437233325,0.4038486413653892
India,2018,44.8,9.9,27.28383561643837,3.0104109589041084,34.7,61.6,9.440063561643838,2593.058,1.886,1668.318,657.084,126.201,138.965,1.374659068E9,IND,3.262076032E7,2.978357398E8,125295.2681,6.933658519E7,10.952601035021923,0.384096712862884,1.8863280797126347,166.45100000000002,6.859413164142358,6.859413164142358,0.384096712862884,27.36601437233325,-0.08217875589487988
India,2019,45.8,9.2,27.900000000000006,4.358630136986305,31.0,66.2,9.324515905631662,2612.888,1.881,1661.94,676.154,128.676,143.664,1.389030303E9,IND,3.262076032E7,2.978357398E8,115903.91,6.472510179E7,10.952601035021923,0.3553071996575707,1.8810878310982393,19.829999999999927,0.7647341478671077,0.7647341478671077,0.3553071996575707,27.36601437233325,0.5339856276667554
India,2020,45.4,10.2,27.051639344262288,3.539890710382511,34.6,67.3,9.3363709092289,2421.552,1.726,1561.799,606.045,127.994,122.908,1.402617692E9,IND,3.262076032E7,2.978357398E8,130854.6034,7.2810172E7,10.952601035021923,0.40113903574397136,1.7264519147388595,-191.33599999999979,-7.322778473474556,-7.322778473474556,0.40113903574397136,27.36601437233325,-0.3143750280709625
India,2021,41.4,10.5,27.061643835616447,3.0643835616438357,32.1,61.9,9.511517153729077,2674.222,1.891,1767.297,621.928,133.192,149.033,1.414203889E9,IND,3.262076032E7,2.978357398E8,125753.2288,7.253477595E7,10.952601035021923,0.3855006062593209,1.890973445060297,252.67000000000007,10.434217394464373,10.434217394464373,0.3855006062593209,27.36601437233325,-0.30437053671680303
India,2022,45.0,10.6,27.173150684931517,5.21780821917808,35.9,62.6,9.269808576864538,2831.166,1.986,1855.854,684.057,124.009,164.323,1.425423212E9,IND,3.262076032E7,2.978357398E8,114223.9413,6.510066432E7,10.952601035021923,0.350157201056925,1.9861932766112413,156.94399999999996,5.868772300878544,5.868772300878544,0.350157201056925,27.36601437233325,-0.19286368740173288
India,2023,44.3,11.3,27.233424657534233,3.210958904109587,33.4,56.9,9.57168503805175,3062.324,2.129,2032.012,717.799,132.42,177.226,1.438069597E9,IND,3.262076032E7,2.978357398E8,136712.84,8.105495982E7,10.952601035021923,0.4190976502659273,2.129468564239454,231.1579999999999,8.164763210634774,8.164763210634774,0.4190976502659273,27.36601437233325,-0.1325897147990176
Indonesia,2001,33.0,18.3,25.2846575342466,8.992328767123285,14.7,51.5,8.299604771689499,317.027,1.447,64.629,164.07,61.163,18.462,2.19097906E8,IDN,1.606408222E8,1.890235806E8,744083.9965,5.030832885E8,84.98454091817156,0.4631973282442525,1.4469649929013926,null,null,null,0.4631973282442525,25.417945355191257,-0.13328782094465907
Indonesia,2002,32.8,19.8,25.549589041095892,6.186849315068489,11.8,36.4,9.099006369863014,308.486,1.389,66.665,156.843,59.764,18.137,2.22088499E8,IDN,1.606408222E8,1.890235806E8,855270.4887,6.416430495E8,84.98454091817156,0.5324116728157534,1.3890228507510423,-8.540999999999997,-2.6940923012866436,-2.6940923012866436,0.5324116728157534,25.417945355191257,0.13164368590463482
Indonesia,2003,32.8,21.2,25.39041095890412,8.142191780821923,10.4,53.3,8.41603502283105,339.357,1.508,89.49,162.447,62.662,17.811,2.25048004E8,IDN,1.606408222E8,1.890235806E8,544811.9071,4.375323045E8,84.98454091817156,0.3391491027241518,1.5079316144479114,30.871000000000038,10.007261269555201,10.007261269555201,0.3391491027241518,25.417945355191257,-0.027534396287137497
Indonesia,2004,35.3,20.3,25.449726775956275,7.574590163934422,10.9,34.6,8.760463957194899,343.022,1.505,82.216,173.895,61.886,19.047,2.27926647E8,IDN,1.606408222E8,1.890235806E8,1289034.683,9.965256799E8,84.98454091817156,0.8024328220849956,1.5049666395522416,3.6649999999999636,1.0799836160739096,1.0799836160739096,0.8024328220849956,25.417945355191257,0.031781420765018
Indonesia,2005,32.9,21.8,25.415342465753405,8.751232876712328,13.3,42.1,8.605237404870625,347.617,1.506,94.222,174.754,54.451,18.527,2.30871649E8,IDN,1.606408222E8,1.890235806E8,1182435.722,9.608341093E8,84.98454091817156,0.7360742467614189,1.505672097486513,4.595000000000027,1.3395642262012508,1.3395642262012508,0.7360742467614189,25.417945355191257,-0.0026028894378526957
Indonesia,2006,33.9,21.1,25.520273972602748,8.023013698630132,12.4,40.0,8.689307519025878,346.633,1.482,111.641,152.499,57.426,19.047,2.3395165E8,IDN,1.606408222E8,1.890235806E8,1433147.394,1.036817154E9,84.98454091817156,0.8921439609016146,1.4816437498944761,-0.9840000000000373,-0.28307016055026946,-0.28307016055026946,0.8921439609016146,25.417945355191257,0.1023286174114908
Indonesia,2007,33.4,20.7,25.396438356164385,9.299178082191784,12.5,47.2,8.639719665144604,387.858,1.636,140.066,166.225,57.078,19.567,2.37062339E8,IDN,1.606408222E8,1.890235806E8,1387620.767,1.175307639E9,84.98454091817156,0.8638033271968649,1.6361012957018026,41.22500000000002,11.892981914589784,11.892981914589784,0.8638033271968649,25.417945355191257,-0.021506999026872364
Indonesia,2008,32.7,20.8,25.20928961748636,9.08442622950819,12.2,38.5,8.32072912112933,365.718,1.523,121.845,158.303,60.313,20.542,2.40157901E8,IDN,1.606408222E8,1.890235806E8,1396246.298,1.040636991E9,84.98454091817156,0.8691727786736889,1.5228231029550845,-22.139999999999986,-5.708274677846015,-5.708274677846015,0.8691727786736889,25.417945355191257,-0.20865573770489831
Indonesia,2009,34.9,20.3,25.76575342465755,7.355890410958906,13.4,43.2,8.891357374429232,398.942,1.64,128.274,181.26,64.541,19.437,2.43220024E8,IDN,1.606408222E8,1.890235806E8,1944957.344,1.422248487E9,84.98454091817156,1.2107491217758473,1.6402514621904651,33.22399999999999,9.084595234579652,9.084595234579652,1.2107491217758473,25.417945355191257,0.34780806946629284
Indonesia,2010,33.0,21.5,25.641643835616442,10.463287671232875,12.6,41.8,8.387389193302889,445.806,1.81,152.667,195.674,73.73,19.461,2.46305326E8,IDN,1.606408222E8,1.890235806E8,1279328.213,1.041673447E9,84.98454091817156,0.7963904787583939,1.8099730413462516,46.863999999999976,11.74707100280241,11.74707100280241,0.7963904787583939,25.417945355191257,0.2236984804251847
Indonesia,2011,32.9,20.6,25.516164383561662,8.521369863013701,13.0,45.0,8.64097659817352,500.725,2.007,181.281,211.329,81.553,21.1,2.49470029E8,IDN,1.606408222E8,1.890235806E8,1543627.694,1.238960256E9,84.98454091817156,0.9609186960448712,2.0071549356335705,54.91900000000004,12.31903563433423,12.31903563433423,0.9609186960448712,25.417945355191257,0.09821902837040497
Indonesia,2012,33.0,21.0,25.381967213114724,8.74344262295082,10.8,41.0,8.456802200971467,515.954,2.042,187.171,218.777,80.062,23.294,2.52698526E8,IDN,1.606408222E8,1.890235806E8,2260257.895,1.785096764E9,84.98454091817156,1.4070258506184365,2.0417768483540737,15.228999999999928,3.0413899845224357,3.0413899845224357,1.4070258506184365,25.417945355191257,-0.035978142076533715
Indonesia,2013,34.1,20.6,25.557534246575344,8.176438356164379,16.2,61.9,8.272471727549465,489.055,1.911,164.219,229.408,64.753,24.775,2.55852466E8,IDN,1.606408222E8,1.890235806E8,1139299.824,8.723010407E8,84.98454091817156,0.7092218580539611,1.9114726844180583,-26.898999999999944,-5.213449260980618,-5.213449260980618,0.7092218580539611,25.417945355191257,0.13958889138408637
Indonesia,2014,35.0,20.7,25.813150684931536,7.145479452054794,14.0,46.4,8.903953698630136,487.89,1.885,173.584,220.593,62.416,25.534,2.58877397E8,IDN,1.606408222E8,1.890235806E8,1894358.959,1.417302238E9,84.98454091817156,1.1792512843600227,1.8846373057436143,-1.1650000000000205,-0.23821451574976837,-0.23821451574976837,1.1792512843600227,25.417945355191257,0.39520532974027844
Indonesia,2015,34.9,20.9,25.784383561643832,7.263835616438359,11.4,43.2,8.875983234398785,539.149,2.059,197.815,217.063,94.253,24.558,2.61799249E8,IDN,1.606408222E8,1.890235806E8,1746464.323,1.269602921E9,84.98454091817156,1.0871858716121536,2.0593985737522114,51.259000000000015,10.506261657340787,10.506261657340787,1.0871858716121536,25.417945355191257,0.36643820645257463
Indonesia,2016,34.1,21.8,25.928142076502738,10.01530054644809,12.6,44.3,8.4020191180935,540.086,2.041,206.328,208.773,91.185,28.71,2.64627428E8,IDN,1.606408222E8,1.890235806E8,2422066.01,1.815773668E9,84.98454091817156,1.5077524982936745,2.0409297860084252,0.9370000000000118,0.17379240247130667,0.17379240247130667,1.5077524982936745,25.417945355191257,0.5101967213114804
Indonesia,2017,34.1,21.1,25.6227397260274,12.033698630136984,17.0,46.4,7.737496757990872,556.944,2.083,221.093,218.16,84.339,28.966,2.67346655E8,IDN,1.606408222E8,1.890235806E8,1300718.38,8.369765132E8,84.98454091817156,0.8097060026128278,2.0832278600979692,16.857999999999947,3.121354747206917,3.121354747206917,0.8097060026128278,25.417945355191257,0.2047943708361437
